price_rule_key,source_channel,source_product_name,source_options,normalized_source,total_unit_price,item_type,main_product,set_name,component_count,allocated_total,allocation_variance,source_row,review_status,is_active
2930c3b933c63c5b2843ee541885c2007221642cb8c697a37588e0c6abe82e2c,리큐엠_스마트스토어,QP2000C,색상: 베이지 / 세트/단품: 여행세트 / 구성품: 어댑터(블랙)+저울(블랙)+파우치(베이지),qp2000c색상베이지세트단품여행세트구성품어댑터블랙저울블랙파우치베이지,67200,세트,QP2000C,QP2000C 여행세트,5,67200,0,1246,confirmed,true
997fd465a48f2f6f6e72a8560264f7a5e2b0725f1b45b16062dcddafab013e77,리큐엠_스마트스토어,QP2000C,색상: 베이지 / 세트/단품: 여행세트 / 구성품: 어댑터(블랙)+저울(블랙)+파우치(그린),qp2000c색상베이지세트단품여행세트구성품어댑터블랙저울블랙파우치그린,67200,세트,QP2000C,QP2000C 여행세트,5,67200,0,1251,confirmed,true
e6405a52bab97f6183d4e050afd1fcd043d340c5bc2eab0fa22ecdb40fa06e02,리큐엠_스마트스토어,QP2000C,색상: 베이지 / 세트/단품: 여행세트 / 구성품: 어댑터(블랙)+저울(블랙)+파우치(옐로우),qp2000c색상베이지세트단품여행세트구성품어댑터블랙저울블랙파우치옐로우,67200,세트,QP2000C,QP2000C 여행세트,5,67200,0,1256,confirmed,true
768b84e80938d31760dcf7685cd00ac0098fdfdb27d347110a019e9688513cf9,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(그레이),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터그레이,39300,세트,QS1500,QS1500 그린 실속세트,2,39300,0,1261,confirmed,true
3483da975d053d98b631b5b6f2d6f66237e90fdfe231f339fcd21431f694a2c2,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(화이트),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터화이트,39300,세트,QS1500,QS1500 그린 실속세트,2,39300,0,1263,confirmed,true
4eadb12a9ab7efb6d259596d39b599c66c98c5bc0e44c061d88759d49e129f5e,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(블루),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터블루,39300,세트,QS1500,QS1500 그린 실속세트,2,39300,0,1265,confirmed,true
a2428099584832146eafcee39795838fc8d58e19e9dcf8942684c8f617552cea,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(핑크),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터핑크,39300,세트,QS1500,QS1500 그린 실속세트,2,39300,0,1267,confirmed,true
10e9be3c0652190078642fcc6aa904e7a0c7380881b609d8387950505a78a709,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(그레이),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터그레이,39300,세트,QS1500,QS1500 블루 실속세트,2,39300,0,1269,confirmed,true
679d4f66cf376c7899871c1822511fbd194ec2ae92b62e0b0a82f9bc7a378577,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(화이트),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터화이트,39300,세트,QS1500,QS1500 블루 실속세트,2,39300,0,1271,confirmed,true
637fa4bc5aa8de6aa52c6db7b6b68cb503f0ea3208eb6156b8a028a484e73e20,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(블루),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터블루,39300,세트,QS1500,QS1500 블루 실속세트,2,39300,0,1273,confirmed,true
0bdb836c62f9cdf852c97c1cc848a16f873a09f500ec46c09b3e1d7b3966e350,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(핑크),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터핑크,39300,세트,QS1500,QS1500 블루 실속세트,2,39300,0,1275,confirmed,true
49919560196d51de0bf1edf151cf301c7e86bd35a173434050f7c8eee3faad37,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(그레이),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터그레이,39300,세트,QS1500,QS1500 핑크 실속세트,2,39300,0,1277,confirmed,true
7c4fd4dd2dd5d7ee1d359d9c4f9b4c152a183ad196866400ed4c087fa2c65e83,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(화이트),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터화이트,39300,세트,QS1500,QS1500 핑크 실속세트,2,39300,0,1279,confirmed,true
634683c93ee90443b91dd0b879a28d2c0722c96b158aadfddbc51ddcc959ea06,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(블루),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터블루,39300,세트,QS1500,QS1500 핑크 실속세트,2,39300,0,1281,confirmed,true
cc84d93c67a6c434be6d92f27eca7720ba010f2127d5637a52d27d16e7fe9d86,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(핑크),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터핑크,39300,세트,QS1500,QS1500 핑크 실속세트,2,39300,0,1283,confirmed,true
26e92c2180374217e4ff84df1a09da1b6ff6801c0e31c2842363c70c86f70f16,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(그레이),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터그레이,38800,세트,QS1500,QS1500 그린 실속세트 찜쿠폰,2,38800,0,1285,confirmed,true
cc6b01cea1a1856a59fbd8bc4e97bedf6364e54e3e8e7ad4a31cbfdc0019a05e,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(화이트),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터화이트,38800,세트,QS1500,QS1500 그린 실속세트 찜쿠폰,2,38800,0,1287,confirmed,true
5471554715e1f752e8c983b9cc9d048081b43ca97ea621e4395a49a29e3a7731,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(블루),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터블루,38800,세트,QS1500,QS1500 그린 실속세트 찜쿠폰,2,38800,0,1289,confirmed,true
ebdd567cbb7a7ff9c7a7095fc961763a44f2629fc5ad0ddb64ead92287a977c4,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(핑크),qs1500색상파스텔그린세트단품실속세트구성품30w어댑터핑크,38800,세트,QS1500,QS1500 그린 실속세트 찜쿠폰,2,38800,0,1291,confirmed,true
ad4a5a5043c67f6fe1065340b106c023b919d8183811a05f419e38f5e9e319ea,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(그레이),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터그레이,38800,세트,QS1500,QS1500 블루 실속세트 찜쿠폰,2,38800,0,1293,confirmed,true
60168fc54d417deb0fa2a07f3a29da2bad2891f71f75365b184f083a2c117aeb,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(화이트),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터화이트,38800,세트,QS1500,QS1500 블루 실속세트 찜쿠폰,2,38800,0,1295,confirmed,true
329b3386e34a9a859923f34a1cc23e093d302b03ac0f191503038f1bad74066b,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(블루),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터블루,38800,세트,QS1500,QS1500 블루 실속세트 찜쿠폰,2,38800,0,1297,confirmed,true
dec1b21d53d63e5154ec7e0c6de1f1924b39eace2b9ef631f1baf3be43d95d64,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(핑크),qs1500색상파스텔블루세트단품실속세트구성품30w어댑터핑크,38800,세트,QS1500,QS1500 블루 실속세트 찜쿠폰,2,38800,0,1299,confirmed,true
ed452a2ba76605d9347efb694c3952f613665a65fa41d8b21a3d04de2b8782ba,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(그레이),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터그레이,38800,세트,QS1500,QS1500 핑크 실속세트 찜쿠폰,2,38800,0,1301,confirmed,true
c156e000a3c4ed46c8c2ef4e96bbf46e099da833827161edf969afc62d0d2e81,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(화이트),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터화이트,38800,세트,QS1500,QS1500 핑크 실속세트 찜쿠폰,2,38800,0,1303,confirmed,true
7bf248ca4af01b39132750167c7cc9220e5ff359e4b5b96500352598f5636010,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(블루),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터블루,38800,세트,QS1500,QS1500 핑크 실속세트 찜쿠폰,2,38800,0,1305,confirmed,true
ef7e689d902994c5bdd5d05d63a1d7b4ddf02c5846752bf874ac2b21b5e8f4e2,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 실속세트 / 구성품: 30W 어댑터(핑크),qs1500색상파스텔핑크세트단품실속세트구성품30w어댑터핑크,38800,세트,QS1500,QS1500 핑크 실속세트 찜쿠폰,2,38800,0,1307,confirmed,true
256eaf7640b00f7539f223511c1a094ec3c424183da54b5ee05a3fdc2d6242f9,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(화이트),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc블루65w어댑터화이트,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1309,confirmed,true
515631519d91b01aca292a6a88a2e6d0cb2af9834f129d94f4ef56c9f8b53ff3,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(그레이),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc블루65w어댑터그레이,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1312,confirmed,true
e0c49aacc3f07e6ded341f2f6e1d11d0db76a947cc887c124f135e247b77a363,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(화이트),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc핑크65w어댑터화이트,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1315,confirmed,true
db3b97f69b112d6e6e2d98b3f2a0c9850ebe228c19c7eb9ad433e709fdb06021,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(그레이),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc핑크65w어댑터그레이,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1318,confirmed,true
28abc7909bc6b49f73e55203411423dfde725cf40e8b17c698efb6a5b1d1333a,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(화이트),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc블루65w어댑터화이트,62900,세트,QS1500,QS1500 블루 멀티세트,3,62900,0,1321,confirmed,true
49ce4ad21c434f70fc8bab463f7c2cc89be64b66c662de8d09de71176b7225bb,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(그레이),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc블루65w어댑터그레이,62900,세트,QS1500,QS1500 블루 멀티세트,3,62900,0,1324,confirmed,true
b60693caee40a36b59400494d716ea0d9abb566a55808f73b8aa05f845ebae40,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(화이트),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc핑크65w어댑터화이트,62900,세트,QS1500,QS1500 블루 멀티세트,3,62900,0,1327,confirmed,true
80fcfc6c0d9c6e28152809f61184f965331ce705e9f7b58550416a33bf97f4d3,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(그레이),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc핑크65w어댑터그레이,62900,세트,QS1500,QS1500 블루 멀티세트,3,62900,0,1330,confirmed,true
dee3861432707675b423d7ea71e485ceaea7a50a59b59c0b31a016999a443bb1,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(화이트),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc블루65w어댑터화이트,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1333,confirmed,true
ee4fefff306653fb9afaddf512ce7d4d74e8a112d04e95cd322259afc1d3abd0,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(그레이),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc블루65w어댑터그레이,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1336,confirmed,true
cb7dca333a2bf17fd2e3a1a9a1c284fc8915adef73ef784c4246a90ae58b507a,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(화이트),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc핑크65w어댑터화이트,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1339,confirmed,true
6d10d8126028ffe7246130020ac5ac7ddc0549caeee5c7cecdfca0e5d8f012ec,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(그레이),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc핑크65w어댑터그레이,62900,세트,QS1500,QS1500 핑크 멀티세트,3,62900,0,1342,confirmed,true
a46be9ee09df94962190ea7e0f90b34792c98d2a151feb502572709f6085b94b,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(화이트),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc블루65w어댑터화이트,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1345,confirmed,true
071234b830c69af473f52cccf283ff03a8686ed58cacf8b69212f2d29f3e79da,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(그레이),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc블루65w어댑터그레이,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1348,confirmed,true
855e9003bae1b2f9df5755359ba7526cde9fef80b6bcc3135ad03167607336f4,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(화이트),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc핑크65w어댑터화이트,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1351,confirmed,true
c44f1e755d3dbab8652a88579f849ba111f0be592180d778fd1925473cc3a6b6,리큐엠_스마트스토어,QS1500,색상: 파스텔 그린 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(그레이),qs1500색상파스텔그린세트단품멀티세트구성품100wctoc핑크65w어댑터그레이,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1354,confirmed,true
e813d97f7e8d6dae5b60138d29884c3947fb110825b5fd12e003a96989d9e6af,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(화이트),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc블루65w어댑터화이트,62400,세트,QS1500,QS1500 블루 멀티세트 찜쿠폰,3,62400,0,1357,confirmed,true
060a6acb459bf40819168f0cf771dcedd60f94092f402c155e66616ba6572a62,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(그레이),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc블루65w어댑터그레이,62400,세트,QS1500,QS1500 블루 멀티세트 찜쿠폰,3,62400,0,1360,confirmed,true
8d233977dec148dab60cc9fca65f489cc5127c7f55e0cc6af7556d49e6e83032,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(화이트),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc핑크65w어댑터화이트,62400,세트,QS1500,QS1500 블루 멀티세트 찜쿠폰,3,62400,0,1363,confirmed,true
e312035cf530db757ffc828d55a69e572f062798a0b5f7c54feb30a5dfafffc9,리큐엠_스마트스토어,QS1500,색상: 파스텔 블루 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(그레이),qs1500색상파스텔블루세트단품멀티세트구성품100wctoc핑크65w어댑터그레이,62400,세트,QS1500,QS1500 블루 멀티세트 찜쿠폰,3,62400,0,1366,confirmed,true
066f869ca023fc8b45d8b3e563d1ce1caad4aafc4f4864f78d3dcef4c3cc9895,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(화이트),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc블루65w어댑터화이트,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1369,confirmed,true
a62a85b1d59dd60ee1e66aaf199e174f855a52f9e7da351449fe6dc025dde2d8,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(블루)+65W어댑터(그레이),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc블루65w어댑터그레이,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1372,confirmed,true
f2c3aa7d233c8f10a660ddb4fd865df1fb2b20d7fce0bd55152bfede41ee55ea,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(화이트),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc핑크65w어댑터화이트,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1375,confirmed,true
c94ce012c869c17f9940c5ee21a3b1500a931b1bd4e9680c73907f3c8e5cd189,리큐엠_스마트스토어,QS1500,색상: 파스텔 핑크 / 세트/단품: 멀티세트 / 구성품: 100W CtoC(핑크)+65W어댑터(그레이),qs1500색상파스텔핑크세트단품멀티세트구성품100wctoc핑크65w어댑터그레이,62400,세트,QS1500,QS1500 핑크 멀티세트 찜쿠폰,3,62400,0,1378,confirmed,true
6785a76affe379cc70e6cf1e14cc089c77959126658fd83eeb647c67a407219f,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 그린,qmp5컬러화이트카드지갑증정이벤트그린,32900,세트,QMP5,QMP5 카드지갑증정,2,32900,0,1381,confirmed,true
a54839b8de5830bf71d3d0f90c840801abf05b275d5ea1503c694cb7f55fb7a8,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 네이비,qmp5컬러화이트카드지갑증정이벤트네이비,32900,세트,QMP5,QMP5 카드지갑증정,2,32900,0,1383,confirmed,true
1c1d830d702b9e9344e0a0d01d6dd305bbbc040219464ea8bc9b3b89fec4ec9f,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 브라운,qmp5컬러화이트카드지갑증정이벤트브라운,32900,세트,QMP5,QMP5 카드지갑증정,2,32900,0,1385,confirmed,true
e31378350229388cb7f0ce65d054cc8f6451a18501f8ca6b9956bbdb4fe0868f,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 오렌지,qmp5컬러화이트카드지갑증정이벤트오렌지,32900,세트,QMP5,QMP5 카드지갑증정,2,32900,0,1387,confirmed,true
be1c7170089eb761ef68130dfec1e43ca165b6c2146b4df496a484bf09f8a1fd,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 그린,qmp5컬러화이트카드지갑증정이벤트그린,32400,세트,QMP5,QMP5 카드지갑증정 찜쿠폰,2,32400,0,1389,confirmed,true
73a07c2d52c96511f70596f54ba87ea9f79e7ccfd10ec9f44ba32e44a73f4afb,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 네이비,qmp5컬러화이트카드지갑증정이벤트네이비,32400,세트,QMP5,QMP5 카드지갑증정 찜쿠폰,2,32400,0,1391,confirmed,true
174b25777169a6ec5addde176fe4cccd33d37919bebda599c103829598bfb886,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 브라운,qmp5컬러화이트카드지갑증정이벤트브라운,32400,세트,QMP5,QMP5 카드지갑증정 찜쿠폰,2,32400,0,1393,confirmed,true
7664a277445c00b5880fcc9d97347aa70de5c323c5a732487c86669fc3ffcaf9,리큐엠_스마트스토어,QMP5,컬러: 화이트 / ? 카드지갑 증정이벤트: 오렌지,qmp5컬러화이트카드지갑증정이벤트오렌지,32400,세트,QMP5,QMP5 카드지갑증정 찜쿠폰,2,32400,0,1395,confirmed,true
1b94ff8625f1a83e13018ba40d9ebd8d0c78151f0014d8e8f17316467843bc12,리큐엠_스마트스토어,QPD365N,세트/단품: 롱 케이블 세트 / 색상: 소프트 화이트 / 구성품: 100W 150CM CtoC 블루+핑크,qpd365n세트단품롱케이블세트색상소프트화이트구성품100w150cmctoc블루핑크,53900,세트,QPD365N,QPD365N 롱케이블 세트,3,53900,0,1397,confirmed,true
243215a45c2da4634ef2dcf13242c1236e178a9e2c75bc6a18f5c524b912a81f,리큐엠_스마트스토어,QPD365N,세트/단품: 롱 케이블 세트 / 색상: 솔리드 그레이 / 구성품: 100W 150CM CtoC 블루+핑크,qpd365n세트단품롱케이블세트색상솔리드그레이구성품100w150cmctoc블루핑크,53900,세트,QPD365N,QPD365N 롱케이블 세트,3,53900,0,1400,confirmed,true
93e9fcd3ea2e8ae60fc89ba9d1e5e3b9daaee5b543c5e576951901a9ebd9d444,리큐엠_스마트스토어,QPD365N,세트/단품: 롱 케이블 세트 / 색상: 소프트 화이트 / 구성품: 100W 150CM CtoC 블루+핑크,qpd365n세트단품롱케이블세트색상소프트화이트구성품100w150cmctoc블루핑크,53400,세트,QPD365N,QPD365N 롱케이블 세트 찜쿠폰,3,53400,0,1403,confirmed,true
35077c70b06f0db9baf14c1b3d4e52ca252aa5524b4ebf21ca3d4dd63a9e4e59,리큐엠_스마트스토어,QPD365N,세트/단품: 롱 케이블 세트 / 색상: 솔리드 그레이 / 구성품: 100W 150CM CtoC 블루+핑크,qpd365n세트단품롱케이블세트색상솔리드그레이구성품100w150cmctoc블루핑크,53400,세트,QPD365N,QPD365N 롱케이블 세트 찜쿠폰,3,53400,0,1406,confirmed,true
5d6c5c043d0dc0ab937b407b5a11e223a36e8ad8d074784fdf733558003fa7f5,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 소프트 화이트 / 구성품: 60W 30CM+60CM 캐롯,qpd365n세트단품숏케이블세트색상소프트화이트구성품60w30cm60cm캐롯,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1409,confirmed,true
d7c787aa6349ca6525d9fe3aebb22727faa367947858ec230afdc7110c5fc3b6,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 소프트 화이트 / 구성품: 60W 30CM+60CM 버터,qpd365n세트단품숏케이블세트색상소프트화이트구성품60w30cm60cm버터,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1412,confirmed,true
56d694010a11c21a0757e052d8f20f1a96a5cbb1bcbec05c6024f42b1890aba9,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 소프트 화이트 / 구성품: 60W 30CM+60CM 코발트블루,qpd365n세트단품숏케이블세트색상소프트화이트구성품60w30cm60cm코발트블루,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1415,confirmed,true
c91cfa6d8906a3cb15a1cf05d15042677cda5b90fb704b9c8be144e7ff9533af,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 소프트 화이트 / 구성품: 60W 30CM+60CM 네온그린,qpd365n세트단품숏케이블세트색상소프트화이트구성품60w30cm60cm네온그린,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1418,confirmed,true
cddb618fbfe4f73ac7a19f0b65ccca776c5097bf9c2b7f203d35f3391a4ccedb,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 소프트 화이트 / 구성품: 60W 30CM+60CM 라벤더,qpd365n세트단품숏케이블세트색상소프트화이트구성품60w30cm60cm라벤더,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1421,confirmed,true
bc9e56ee54fc62d5e5ccdef48ff9aca8b5072c65406a8acc28f2f9bb64a02bb1,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 솔리드 그레이 / 구성품: 60W 30CM+60CM 캐롯,qpd365n세트단품숏케이블세트색상솔리드그레이구성품60w30cm60cm캐롯,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1424,confirmed,true
a27fee83d84a2beb461319b8c46e91d4ce929263ad065536111858443f660283,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 솔리드 그레이 / 구성품: 60W 30CM+60CM 버터,qpd365n세트단품숏케이블세트색상솔리드그레이구성품60w30cm60cm버터,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1427,confirmed,true
a2250b7d7184e304d492091dfdf1415943adb2afc3011765f84736cb897785d7,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 솔리드 그레이 / 구성품: 60W 30CM+60CM 코발트블루,qpd365n세트단품숏케이블세트색상솔리드그레이구성품60w30cm60cm코발트블루,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1430,confirmed,true
64fa78a2b023f6b02793a66b479b89b8168e21f3b7e20c2900eea79e0862a594,리큐엠_스마트스토어,QPD365N,세트/단품: 숏 케이블 세트 / 색상: 솔리드 그레이 / 구성품: 60W 30CM+60CM 네온그린,qpd365n세트단품숏케이블세트색상솔리드그레이구성품60w30cm60cm네온그린,44700,세트,QPD365N,QPD365N 숏케이블 세트,3,44700,0,1433,confirmed,true
